gene	ko	module	module_name	path	product_ids	product_names	substrate_ids	substrate_names
S-ribosylhomocysteine lyase [EC:4.4.1.21] [RN:R01291]	K07173	M00609	Cysteine biosynthesis, methionine => cysteine	3,0	C00155	L-Homocysteine	C03539	S-Ribosyl-L-homocysteine
cystathionine beta-synthase (O-acetyl-L-serine) [EC:2.5.1.134] [RN:R10305]	K17216	M00609	Cysteine biosynthesis, methionine => cysteine	4,0	C02291	L-Cystathionine	C00155	L-Homocysteine
cystathionine gamma-lyase [EC:4.4.1.1] [RN:R01001]	K17217	M00609	Cysteine biosynthesis, methionine => cysteine	5,0	C00097	L-Cysteine	C02291	L-Cystathionine
NRT; MFS transporter, NNP family, nitrate/nitrite transporter	K02575	M00615	Nitrate assimilation	0,0				
pyruvate ferredoxin oxidoreductase [EC:1.2.7.1] [RN:R01196]	K00169	M00620	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	0,0	C00022	Pyruvate	C00024	Acetyl-CoA
pyruvate ferredoxin oxidoreductase [EC:1.2.7.1] [RN:R01196]	K00170	M00620	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	0,0	C00022	Pyruvate	C00024	Acetyl-CoA
pyruvate ferredoxin oxidoreductase [EC:1.2.7.1] [RN:R01196]	K00171	M00620	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	0,0	C00022	Pyruvate	C00024	Acetyl-CoA
pyruvate ferredoxin oxidoreductase [EC:1.2.7.1] [RN:R01196]	K00172	M00620	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	0,0	C00022	Pyruvate	C00024	Acetyl-CoA
pyruvate carboxylase [EC:6.4.1.1] [RN:R00344]	K01959	M00620	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	1,0	C00036	Oxaloacetate	C00022	Pyruvate
pyruvate carboxylase [EC:6.4.1.1] [RN:R00344]	K01960	M00620	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	1,0	C00036	Oxaloacetate	C00022	Pyruvate
malate dehydrogenase [EC:1.1.1.37] [RN:R00342]	K00024	M00620	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	2,0	C00149	(S)-Malate	C00036	Oxaloacetate
fumarate hydratase [EC:4.2.1.2] [RN:R01082]	K01677	M00620	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	3,0	C00122	Fumarate	C00149	(S)-Malate
fumarate hydratase [EC:4.2.1.2] [RN:R01082]	K01678	M00620	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	3,0	C00122	Fumarate	C00149	(S)-Malate
fumarate reductase (CoM/CoB) [EC:1.3.4.1] [RN:R10660]	K18209	M00620	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	4,0	C00042	Succinate	C00122	Fumarate
fumarate reductase (CoM/CoB) [EC:1.3.4.1] [RN:R10660]	K18210	M00620	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	4,0	C00042	Succinate	C00122	Fumarate
succinyl-CoA synthetase [EC:6.2.1.5] [RN:R00405]	K01902	M00620	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	5,0	C00091	Succinyl-CoA	C00042	Succinate
succinyl-CoA synthetase [EC:6.2.1.5] [RN:R00405]	K01903	M00620	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	5,0	C00091	Succinyl-CoA	C00042	Succinate
2-oxoglutarate ferredoxin oxidoreductase [EC:1.2.7.3] [RN:R01197]	K00174	M00620	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	6,0	C00026	2-Oxoglutarate	C00091	Succinyl-CoA
2-oxoglutarate ferredoxin oxidoreductase [EC:1.2.7.3] [RN:R01197]	K00175	M00620	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	6,0	C00026	2-Oxoglutarate	C00091	Succinyl-CoA
2-oxoglutarate ferredoxin oxidoreductase [EC:1.2.7.3] [RN:R01197]	K00176	M00620	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	6,0	C00026	2-Oxoglutarate	C00091	Succinyl-CoA
2-oxoglutarate ferredoxin oxidoreductase [EC:1.2.7.3] [RN:R01197]	K00177	M00620	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	6,0	C00026	2-Oxoglutarate	C00091	Succinyl-CoA
nicotinate dehydrogenase [EC:1.17.2.1] [RN:R09473]	K18029	M00622	Nicotinate degradation, nicotinate => fumarate	0,0	C01020	6-Hydroxynicotinate	C00253	Nicotinate
nicotinate dehydrogenase [EC:1.17.2.1] [RN:R09473]	K18030	M00622	Nicotinate degradation, nicotinate => fumarate	0,0	C01020	6-Hydroxynicotinate	C00253	Nicotinate
6-hydroxynicotinate 3-monooxygenase [EC:1.14.13.114] [RN:R08764]	K14974	M00622	Nicotinate degradation, nicotinate => fumarate	1,0	C01059	2,5-Dihydroxypyridine	C01020	6-Hydroxynicotinate
2,5-dihydroxypyridine 5,6-dioxygenase [EC:1.13.11.9] [RN:R09125]	K18028	M00622	Nicotinate degradation, nicotinate => fumarate	2,0	C18232	N-Formylmaleamic acid	C01059	2,5-Dihydroxypyridine
N-formylmaleamate deformylase [EC:3.5.1.106] [RN:R09126]	K15357	M00622	Nicotinate degradation, nicotinate => fumarate	3,0	C01596	Maleamate	C18232	N-Formylmaleamic acid
maleamate amidohydrolase [EC:3.5.1.107] [RN:R03540]	K13995	M00622	Nicotinate degradation, nicotinate => fumarate	4,0	C01384	Maleic acid	C01596	Maleamate
maleate isomerase [EC:5.2.1.1] [RN:R01087]	K01799	M00622	Nicotinate degradation, nicotinate => fumarate	5,0	C00122	Fumarate	C01384	Maleic acid
phthalate 4,5-dioxygenase [EC:1.14.12.7] [RN:R03630]	K18068	M00623	Phthalate degradation, phthalate => protocatechuate	0,0	C04783	cis-4,5-Dihydroxycyclohexa-1(6),2-diene-1,2-dicarboxylate	C01606	Phthalate
phthalate 4,5-dioxygenase [EC:1.14.12.7] [RN:R03630]	K18069	M00623	Phthalate degradation, phthalate => protocatechuate	0,0	C04783	cis-4,5-Dihydroxycyclohexa-1(6),2-diene-1,2-dicarboxylate	C01606	Phthalate
phthalate 4,5-cis-dihydrodiol dehydrogenase [EC:1.3.1.64] [RN:R05275]	K18067	M00623	Phthalate degradation, phthalate => protocatechuate	1,0	C03233	4,5-Dihydroxyphthalate	C04783	cis-4,5-Dihydroxycyclohexa-1(6),2-diene-1,2-dicarboxylate
4,5-dihydroxyphthalate decarboxylase [EC:4.1.1.55] [RN:R01635]	K04102	M00623	Phthalate degradation, phthalate => protocatechuate	2,0	C00230	3,4-Dihydroxybenzoate	C03233	4,5-Dihydroxyphthalate
K18075,K18077 terephthalate 1,2-dioxygenase [EC:1.14.12.15] [RN:R05148]	K18074	M00624	Terephthalate degradation, terephthalate => 3,4-dihydroxybenzoate	0,0	C06318	(3S,4R)-3,4-Dihydroxycyclohexa-1,5-diene-1,4-dicarboxylate	C06337	Terephthalate
tphA3	K18075	M00624	Terephthalate degradation, terephthalate => 3,4-dihydroxybenzoate	0,0	C06318	(3S,4R)-3,4-Dihydroxycyclohexa-1,5-diene-1,4-dicarboxylate	C06337	Terephthalate
tphA1	K18077	M00624	Terephthalate degradation, terephthalate => 3,4-dihydroxybenzoate	0,0	C06318	(3S,4R)-3,4-Dihydroxycyclohexa-1,5-diene-1,4-dicarboxylate	C06337	Terephthalate
1,2-dihydroxy-3,5-cyclohexadiene-1,4-dicarboxylate dehydrogenase [EC:1.3.1.53] [RN:R01633]	K18076	M00624	Terephthalate degradation, terephthalate => 3,4-dihydroxybenzoate	1,0	C00230	3,4-Dihydroxybenzoate	C06318	(3S,4R)-3,4-Dihydroxycyclohexa-1,5-diene-1,4-dicarboxylate
mecR1; methicillin resistance protein	K02547	M00625	Methicillin resistance	0,0				
mecI; methicillin resistance regulatory protein	K02546	M00625	Methicillin resistance	1,0				
mecA; penicillin-binding protein 2 prime	K02545	M00625	Methicillin resistance	2,0				
blaR1; bla regulator protein blaR1	K02172	M00627	beta-Lactam resistance, Bla system	0,0				
blaI; BlaI family transcriptional regulator, penicillinase repressor	K02171	M00627	beta-Lactam resistance, Bla system	1,0				
blaZ; beta-lactamase class A BlaZ [EC:3.5.2.6]	K18766	M00627	beta-Lactam resistance, Bla system	2,0				
penP; beta-lactamase class A [EC:3.5.2.6]	K17836	M00627	beta-Lactam resistance, Bla system	2,1				
D-galacturonate reductase [EC:1.1.1.-] [RN:R07676 R10565]	K18106	M00630	D-Galacturonate degradation (fungi), D-galacturonate => glycerol	0,0	C15930	L-Galactonate	C00333	D-Galacturonate
D-galacturonate reductase [EC:1.1.1.365] [RN:R07676]	K19634	M00630	D-Galacturonate degradation (fungi), D-galacturonate => glycerol	0,1	C15930	L-Galactonate	C00333	D-Galacturonate
L-galactonate dehydratase [EC:4.2.1.146] [RN:R10532]	K18102	M00630	D-Galacturonate degradation (fungi), D-galacturonate => glycerol	1,0	C20680	2-Dehydro-3-deoxy-L-galactonate	C15930	L-Galactonate
L-threo-3-deoxy-hexylosonate aldolase [EC:4.1.2.54] [RN:R10550]	K18103	M00630	D-Galacturonate degradation (fungi), D-galacturonate => glycerol	2,0	C02426	L-Glyceraldehyde	C20680	2-Dehydro-3-deoxy-L-galactonate
L-glyceraldehyde reductase [EC:1.1.1.372] [RN:R10563]	K18107	M00630	D-Galacturonate degradation (fungi), D-galacturonate => glycerol	3,0	C00116	Glycerol	C02426	L-Glyceraldehyde
glucuronate isomerase [EC:5.3.1.12] [RN:R01983]	K01812	M00631	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P	0,0	C00558	D-Tagaturonate	C00333	D-Galacturonate
tagaturonate reductase [EC:1.1.1.58] [RN:R02555]	K00041	M00631	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P	1,0	C00817	D-Altronate	C00558	D-Tagaturonate
altronate hydrolase [EC:4.2.1.7] [RN:R01540]	K01685	M00631	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P	2,0	C00204	2-Dehydro-3-deoxy-D-gluconate	C00817	D-Altronate
altronate hydrolase [EC:4.2.1.7] [RN:R01540]	K16849	M00631	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P	2,1	C00204	2-Dehydro-3-deoxy-D-gluconate	C00817	D-Altronate
altronate hydrolase [EC:4.2.1.7] [RN:R01540]	K16850	M00631	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P	2,1	C00204	2-Dehydro-3-deoxy-D-gluconate	C00817	D-Altronate
2-dehydro-3-deoxygluconokinase [EC:2.7.1.45] [RN:R01541]	K00874	M00631	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P	3,0	C04442	2-Dehydro-3-deoxy-6-phospho-D-gluconate	C00204	2-Dehydro-3-deoxy-D-gluconate
2-dehydro-3-deoxy-phosphogluconate aldolase [EC:4.1.2.14] [RN:R05605]	K01625	M00631	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P	4,0	C00022,C00118	Pyruvate,D-Glyceraldehyde 3-phosphate	C04442	2-Dehydro-3-deoxy-6-phospho-D-gluconate
2-dehydro-3-deoxy-phosphogluconate aldolase [EC:4.1.2.14] [RN:R05605]	K17463	M00631	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P	4,1	C00022,C00118	Pyruvate,D-Glyceraldehyde 3-phosphate	C04442	2-Dehydro-3-deoxy-6-phospho-D-gluconate
aldose 1-epimerase [EC:5.1.3.3] [RN:R10619]	K01785	M00632	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	0,0	C00984	alpha-D-Galactose	C00124	D-Galactose
galactokinase [EC:2.7.1.6] [RN:R01092]	K00849	M00632	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	1,0	C00446	alpha-D-Galactose 1-phosphate	C00984	alpha-D-Galactose
UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12] [RN:R00955]	K00965	M00632	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	2,0	C00052,C00103	UDP-alpha-D-galactose,D-Glucose 1-phosphate	C00446,C00029	alpha-D-Galactose 1-phosphate,UDP-glucose
UDP-glucose 4-epimerase [EC:5.1.3.2] [RN:R00291]	K01784	M00632	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	3,0	C00029	UDP-glucose	C00052	UDP-alpha-D-galactose
gluconate dehydratase [EC:4.2.1.140] [RN:R01538 R03033]	K05308	M00633	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P	0,0	C01216	2-Dehydro-3-deoxy-D-galactonate	C00880	D-Galactonate
2-dehydro-3-deoxygluconokinase [EC:2.7.1.178] [RN:R01541 R03387]	K18126	M00633	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P	1,0	C01286	2-Dehydro-3-deoxy-6-phospho-D-galactonate	C01216	2-Dehydro-3-deoxy-D-galactonate
2-dehydro-3-deoxyphosphogluconate aldolase [EC:4.1.2.55] [RN:R05605 R01064]	K11395	M00633	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P	2,0	C00118	D-Glyceraldehyde 3-phosphate	C01286	2-Dehydro-3-deoxy-6-phospho-D-galactonate
glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9] [RN:R01058]	K00131	M00633	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P	3,0	C00197	3-Phospho-D-glycerate	C00118	D-Glyceraldehyde 3-phosphate
glyceraldehyde-3-phosphate dehydrogenase [NAD(P)+] [EC:1.2.1.90] [RN:R01058 R10860]	K18978	M00633	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P	3,1	C00197	3-Phospho-D-glycerate	C00118	D-Glyceraldehyde 3-phosphate
phtA; phthalate 3,4-dioxygenase [EC:1.14.12.-] [RN:R09227]	K18251	M00636	Phthalate degradation, phthalate => protocatechuate	0,0	C18314	Phthalate 3,4-cis-dihydrodiol	C01606	Phthalate
phtA; phthalate 3,4-dioxygenase [EC:1.14.12.-] [RN:R09227]	K18252	M00636	Phthalate degradation, phthalate => protocatechuate	0,0	C18314	Phthalate 3,4-cis-dihydrodiol	C01606	Phthalate
phtA; phthalate 3,4-dioxygenase [EC:1.14.12.-] [RN:R09227]	K18253	M00636	Phthalate degradation, phthalate => protocatechuate	0,0	C18314	Phthalate 3,4-cis-dihydrodiol	C01606	Phthalate
phtA; phthalate 3,4-dioxygenase [EC:1.14.12.-] [RN:R09227]	K18254	M00636	Phthalate degradation, phthalate => protocatechuate	0,0	C18314	Phthalate 3,4-cis-dihydrodiol	C01606	Phthalate
phtB; phthalate 3,4-cis-dihydrodiol dehydrogenase [EC:1.3.1.-] [RN:R09228]	K18255	M00636	Phthalate degradation, phthalate => protocatechuate	1,0	C03223	3,4-Dihydroxyphthalate	C18314	Phthalate 3,4-cis-dihydrodiol
phtC; 3,4-dihydroxyphthalate decarboxylase [EC:4.1.1.69] [RN:R01634]	K18256	M00636	Phthalate degradation, phthalate => protocatechuate	2,0	C00230	3,4-Dihydroxybenzoate	C03223	3,4-Dihydroxyphthalate
anthranilate 1,2-dioxygenase [EC:1.14.12.1] [RN:R00823 R00825]	K05599	M00637	Anthranilate degradation, anthranilate => catechol	0,0	C00090	Catechol	C00108	Anthranilate
anthranilate 1,2-dioxygenase [EC:1.14.12.1] [RN:R00823 R00825]	K05600	M00637	Anthranilate degradation, anthranilate => catechol	0,0	C00090	Catechol	C00108	Anthranilate
anthranilate 1,2-dioxygenase [EC:1.14.12.1] [RN:R00823 R00825]	K11311	M00637	Anthranilate degradation, anthranilate => catechol	0,0	C00090	Catechol	C00108	Anthranilate
anthranilate 1,2-dioxygenase [EC:1.14.12.1]	K16319	M00637	Anthranilate degradation, anthranilate => catechol	0,1	C00090	Catechol	C00108	Anthranilate
anthranilate 1,2-dioxygenase [EC:1.14.12.1]	K16320	M00637	Anthranilate degradation, anthranilate => catechol	0,1	C00090	Catechol	C00108	Anthranilate
anthranilate 1,2-dioxygenase [EC:1.14.12.1]	K18248	M00637	Anthranilate degradation, anthranilate => catechol	0,1	C00090	Catechol	C00108	Anthranilate
anthranilate 1,2-dioxygenase [EC:1.14.12.1]	K18249	M00637	Anthranilate degradation, anthranilate => catechol	0,1	C00090	Catechol	C00108	Anthranilate
salicylate 5-hydroxylase [EC:1.14.13.172] [RN:R07709 R07710]	K18242	M00638	Salicylate degradation, salicylate => gentisate	0,0	C00628	2,5-Dihydroxybenzoate	C00805	Salicylate
salicylate 5-hydroxylase [EC:1.14.13.172] [RN:R07709 R07710]	K18243	M00638	Salicylate degradation, salicylate => gentisate	0,0	C00628	2,5-Dihydroxybenzoate	C00805	Salicylate
salicylate 5-hydroxylase [EC:1.14.13.172] [RN:R07709 R07710]	K14578	M00638	Salicylate degradation, salicylate => gentisate	0,0	C00628	2,5-Dihydroxybenzoate	C00805	Salicylate
salicylate 5-hydroxylase [EC:1.14.13.172] [RN:R07709 R07710]	K14581	M00638	Salicylate degradation, salicylate => gentisate	0,0	C00628	2,5-Dihydroxybenzoate	C00805	Salicylate
nfxB; TetR/AcrR family transcriptional regulator, mexCD-oprJ operon repressor	K18294	M00639	Multidrug resistance, efflux pump MexCD-OprJ	0,0				
mexC; membrane fusion protein	K18295	M00639	Multidrug resistance, efflux pump MexCD-OprJ	1,0				
mexD; multidrug efflux pump	K18296	M00639	Multidrug resistance, efflux pump MexCD-OprJ	1,0				
oprJ; multidrug resistance outer membrane protein OprJ	K08721	M00639	Multidrug resistance, efflux pump MexCD-OprJ	1,0				
mexT; LysR family transcriptional regulator, mexEF-oprN operon transcriptional activator	K18297	M00641	Multidrug resistance, efflux pump MexEF-OprN	0,0				
mexE; membrane fusion protein	K18298	M00641	Multidrug resistance, efflux pump MexEF-OprN	1,0				
mexF; multidrug efflux pump	K18299	M00641	Multidrug resistance, efflux pump MexEF-OprN	1,0				
oprN; outer membrane protein	K18300	M00641	Multidrug resistance, efflux pump MexEF-OprN	1,0				
mexL; TetR/AcrR family transcriptional regulator, mexJK operon transcriptional repressor	K18301	M00642	Multidrug resistance, efflux pump MexJK-OprM	0,0				
mexJ; membrane fusion protein	K18302	M00642	Multidrug resistance, efflux pump MexJK-OprM	1,0				
mexK; multidrug efflux pump	K18303	M00642	Multidrug resistance, efflux pump MexJK-OprM	1,0				
oprM; outer membrane protein	K18139	M00642	Multidrug resistance, efflux pump MexJK-OprM	1,0				
mexZ; TetR/AcrR family transcriptional regulator, mexXY operon repressor	K18129	M00643	Multidrug resistance, efflux pump MexXY-OprM	0,0				
mexX; membrane fusion protein	K18094	M00643	Multidrug resistance, efflux pump MexXY-OprM	1,0				
mexY; multidrug efflux pump	K18095	M00643	Multidrug resistance, efflux pump MexXY-OprM	1,0				
oprM; outer membrane protein	K18139	M00643	Multidrug resistance, efflux pump MexXY-OprM	1,0				
adeS; two-component system, OmpR family, sensor histidine kinase AdeS [EC:2.7.13.3]	K18143	M00649	Multidrug resistance, efflux pump AdeABC	0,0				
adeR; two-component system, OmpR family, response regulator AdeR	K18144	M00649	Multidrug resistance, efflux pump AdeABC	1,0				
adeA; membrane fusion protein	K18145	M00649	Multidrug resistance, efflux pump AdeABC	2,0				
adeB; multidrug efflux pump	K18146	M00649	Multidrug resistance, efflux pump AdeABC	2,0				
adeC; outer membrane protein	K18147	M00649	Multidrug resistance, efflux pump AdeABC	2,0				
vanSB; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]	K18345	M00651	Vancomycin resistance, D-Ala-D-Lac type	0,0,0,0				
vanRB; two-component system, OmpR family, response regulator VanR	K18344	M00651	Vancomycin resistance, D-Ala-D-Lac type	0,0,1,0				
vanY; D-alanyl-D-alanine carboxypeptidase [EC:3.4.16.4]	K07260	M00651	Vancomycin resistance, D-Ala-D-Lac type	0,0,2,0				
vanW; vancomycin resistance protein VanW	K18346	M00651	Vancomycin resistance, D-Ala-D-Lac type	0,0,3,0				
vanSAc; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]	K18351	M00651	Vancomycin resistance, D-Ala-D-Lac type	0,1,0,0				
vanRAc; two-component system, OmpR family, response regulator VanR	K18352	M00651	Vancomycin resistance, D-Ala-D-Lac type	0,1,1,0				
vanK; vancomycin resistance protein VanK	K18354	M00651	Vancomycin resistance, D-Ala-D-Lac type	0,1,2,0				
vanJ; vancomycin resistance protein VanJ	K18353	M00651	Vancomycin resistance, D-Ala-D-Lac type	0,1,3,0				
vanH; D-specific alpha-keto acid dehydrogenase [EC:1.1.1.-]	K18347	M00651	Vancomycin resistance, D-Ala-D-Lac type	1,0,0,0				
vanB; D-alanine---(R)-lactate ligase [EC:6.1.2.1]	K15739	M00651	Vancomycin resistance, D-Ala-D-Lac type	1,0,1,0				
vanX; D-alanyl-D-alanine dipeptidase [EC:3.4.13.22]	K08641	M00651	Vancomycin resistance, D-Ala-D-Lac type	1,0,2,0				
vanSE; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]	K18350	M00652	Vancomycin resistance, D-Ala-D-Ser type	0,0				
vanRE; two-component system, OmpR family, response regulator VanR	K18349	M00652	Vancomycin resistance, D-Ala-D-Ser type	1,0				
vanT; serine/alanine racemase [EC:5.1.1.18 5.1.1.1]	K18348	M00652	Vancomycin resistance, D-Ala-D-Ser type	2,0				
vanC; D-alanine---D-serine ligase [EC:6.3.2.35]	K18856	M00652	Vancomycin resistance, D-Ala-D-Ser type	3,0				
vanXY; D-alanyl-D-alanine dipeptidase/carboxypeptidase [EC:3.4.13.22 3.4.16.4]	K18866	M00652	Vancomycin resistance, D-Ala-D-Ser type	4,0				
yscJ; type III secretion protein SctJ	K03222	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors	0,0				
yscR; type III secretion protein SctR	K03226	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors	0,0				
yscS; type III secretion protein SctS	K03227	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors	0,0				
yscT; type III secretion protein SctT	K03228	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors	0,0				
yscU; type III secretion protein SctU	K03229	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors	0,0				
yscV; type III secretion protein SctV	K03230	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors	0,0				
yscN; ATP synthase in type III secretion protein SctN [EC:3.6.3.14]	K03224	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors	0,0				
yscQ; type III secretion protein SctQ	K03225	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors	0,0				
yscL; type III secretion protein SctL	K03223	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors	0,0				
hrpB2; type III secretion inner rod protein HrpB2	K18374	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors	0,0				
hrpF; type III secretion translocon protein HrpF	K18376	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors	0,0				
hrpB1; type III secretion protein HrpB1	K18373	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors	1,0				
hrpE; type III secretion hrp pilus HrpE	K18375	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors	2,0				
hpa2; lysozyme-related protein Hpa2	K18377	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors	3,0				
hpa1; type III secretion harpin protein Hpa1	K18378	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors	4,0				
K18379; type III secretion regulatory protein HpaA	K18379	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors	5,0				
K18380; type III secretion control protein HpaB	K18380	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors	6,0				
K18381; type III secretion control protein HpaP	K18381	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors	7,0				
geranylgeranyldiphosphate transferase [RN:R10349]	K18385	M00661	Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline	0,0	C20525	3-Geranylgeranylindole	C00353,C03506	Geranylgeranyl diphosphate,Indoleglycerol phosphate
FAD dependent monooxygenase [EC:1.14.13.-] [RN:R10350 R10351]	K18386	M00661	Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline	1,0	C20529	14,15-Epoxyemindole SB	C20527	Emindole SB
