gene_id	gene_description	pathway	topic_ecosystem	category	subcategory	potential_amg
GT58	GT58 Dol-P-Man: Man5GlcNAc2-PP-Dol alpha-1,3-mannosyltransferase (EC 2.4.1.258)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT59	GT59 Dol-P-Glc: Glc2Man9GlcNAc2-PP-Dol alpha-1,2-glucosyltransferase (EC 2.4.1.256)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT5	GT5 UDP-Glc: glycogen glucosyltransferase (EC 2.4.1.11); ADP-Glc: starch glucosyltransferase (EC 2.4.1.21); NDP-Glc: starch glucosyltransferase (EC 2.4.1.242); UDP-Glc: alpha-1,3-glucan synthase (EC 2.4.1.183) UDP-Glc: alpha-1,4-glucan synthase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT60	GT60 UDP-GlcNAc: polypeptide alpha-N-acetylglucosaminyltransferase (EC 2.4.1.-); UDP-GlcNAc: hydroxyproline polypeptide alpha-N-acetylglucosaminyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT61	GT61 beta-1,2-xylosyltransferase (EC 2.4.2.38) ; protein O-beta-N-acetylglucosaminyltransferase (EC 2.4.1.94) ; xylan alpha-1,3-arabinofuranosyltransferase (EC 2.4.2.-) ;	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT62	GT62 alpha-1,2-mannosyltransferase (EC 2.4.1.-); alpha-1,6-mannosyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT63	GT63 UDP-Glc: DNA beta-glucosyltransferase (EC 2.4.1.27)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT64	GT64 UDP-GlcNAc: heparan alpha-N-acetylhexosaminyltransferase (EC 2.4.1.224)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT65	GT65 GDP-Fuc: protein O-alpha-fucosyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT66	GT66 dolichyl-diphosphooligosaccharide‚àö¬¢‚Äö√á¬®‚Äö√Ñ√πprotein glycotransferase (EC 2.4.99.18); undecaprenyl-diphosphooligosaccharide‚àö¬¢‚Äö√á¬®‚Äö√Ñ√πprotein glycotransferase (EC 2.4.99.19)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT67	GT67 UDP-Gal: phosphoglycan beta-1,3-galactosyltransferase 1 (SCG1) (EC 2.4.1.-); UDP-GlcNAc beta-1,2-N-acetylglucosaminyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT68	GT68 GDP-Fuc: protein O-alpha-fucosyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT69	GT69 GDP-Man: alpha-1,3-mannosyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT6	GT6 alpha-1,3-galactosyltransferase (EC 2.4.1.87); alpha-1,3 N-acetylgalactosaminyltransferase (EC 2.4.1.40); alpha-galactosyltransferase (EC 2.4.1.37); globoside alpha-N-acetylgalactosaminyltransferase (EC 2.4.1.88).	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT70	GT70 UDP-GlcA: beta-glucuronosyltransferase (EC 2.4.1.17)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT71	GT71 alpha-mannosyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT72	GT72 UDP-Glc: DNA alpha-glucosyltransferase (EC 2.4.1.26)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT73	GT73 CMP-beta-KDO: alpha-3-deoxy-D-manno-octulosonic-acid (KDO) transferase (EC 2.4.99.-).	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT74	GT74 alpha-1,2-L-fucosyltransferase (EC 2.4.1.69)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT75	GT75 UDP-Glc: self-glucosylating beta-glucosyltransferase (EC 2.4.1.-); UDP-L-arabinopyranose mutase (EC 5.4.99.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT76	GT76 Dol-P-Man: alpha-1,6-mannosyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT77	GT77 alpha-xylosyltransferase (EC 2.4.2.39); alpha-1,3-galactosyltransferase (EC 2.4.1.37); arabinosyltransferase (EC 2.4.2.-); arabinosyltransferase (EC 2.4.2.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT78	GT78 GDP-Man: alpha-mannosyltransferase (mannosylglycerate synthase) (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT79	GT79 GDP-D-Ara: phosphoglycan alpha-1,2-D-arabinopyranosyltransferase 1 (EC 2.4.2.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT7	GT7 lactose synthase (EC 2.4.1.22); beta-N-acetylglucosaminyl-glycopeptide beta-1,4-galactosyltransferase (EC 2.4.1.38); N-acetyllactosamine synthase (EC 2.4.1.90); xylosylprotein beta-4-galactosyltransferase (EC 2.4.1.133); UDP-Gal: neolactotriaosylceramide beta-1,4-galactosyltransferase (EC 2.4.1.275); beta-1,4-N-acetylglucosaminyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT80	GT80 beta-galactoside alpha-2,6-sialyltransferase (EC 2.4.99.1); beta-galactoside alpha-2,3-sialyltransferase (EC 2.4.99.4)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT81	GT81 NDP-Glc: glucosyl-3-phosphoglycerate synthase (EC 2.4.1.-); NDP-Man: mannosyl-3-phosphoglycerate synthase (EC 2.4.1.-);	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT82	GT82 UDP-GalNAc: beta-1,4-N-acetylgalactosaminyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT83	GT83 undecaprenyl phosphate-alpha-L-Ara4N: 4-amino-4-deoxy-beta-L-arabinosyltransferase (EC 2.4.2.43); dodecaprenyl phosphate-beta-galacturonic acid: lipopolysaccharide core alpha-galacturonosyl transferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT84	GT84 cyclic beta-1,2-glucan synthase (EC 2.4.1.-);	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT85	GT85 beta-D-arabinofuranosyl monophosphoryldecaprenol: galactan alpha-D-arabinofuranosyltransferase (EC 2.4.2.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT86	GT86 Deleted.	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT87	GT87 polyprenol-P-Man: alpha-1,2-mannosyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT88	GT88 UDP-Glc: alpha-glucosyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT89	GT89 beta-D-arabinofuranosyl-1-monophosphoryldecaprenol : arabinan beta-1,2-arabinofuranosyltransferase (EC 2.4.2.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT8	GT8 lipopolysaccharide alpha-1,3-galactosyltransferase (EC 2.4.1.44); UDP-Glc: (glucosyl)lipopolysaccharide alpha-1,2-glucosyltransferase (EC 2.4.1.-); lipopolysaccharide glucosyltransferase 1 (EC 2.4.1.58); glycogenin glucosyltransferase (EC 2.4.1.186); inositol 1-alpha-galactosyltransferase (galactinol synthase) (EC 2.4.1.123); homogalacturonan alpha-1,4-galacturonosyltransferase (EC 2.4.1.43); UDP-GlcA: xylan alpha-glucuronyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT90	GT90 UDP-Xyl: (mannosyl) glucuronoxylomannan/galactoxylomannan beta-1,2-xylosyltransferase (EC 2.4.2.-); UDP-Glc: protein O-beta-glucosyltransferase (EC 2.4.1.-); UDP-Xyl: protein O-beta-xylosyltransferase (EC 2.4.2.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT91	GT91 beta-1,2-mannosyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT92	GT92 UDP-Gal: N-glycan core alpha-1,6-fucoside beta-1,4-galactosyltransferase (EC 2.4.1.-); UDP-Gal: beta-galactoside beta-1,4-galactosyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT93	GT93 UDP-GluA : alpha-glucuronyltransferase (EC 2.4.1.-) involved in GAG polymerization	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT94	GT94 GDP-Man: GlcA-beta-1,2-Man-alpha-1,3-Glc-beta-1,4-Glc-alpha-1-PP-undecaprenol beta-1,4-mannosyltransferase (2.4.1.251)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT95	GT95 UDP-beta-L-Araf:hydroxyproline beta-L-arabinofuranosyltransferase (EC 2.4.2.-);	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT96	GT96 UDP-Gal: peptidyl serine alpha-galactosyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT97	GT97 CMP-Neu5Ac:alpha-galactoside alpha-2,6-sialyltransferase (EC 2.4.99.-); CMP-Neu5Ac:alpha-glucoside alpha-2,6-sialyltransferase (EC 2.4.99.-);	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT98	GT98 Dol-P-Man : protein [tryptophan] alpha-C-mannosyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT99	GT99 CMP-beta-KDO 3-deoxy-beta-D-manno-oct-2-ulosonic acid transferase (EC 2.4.99.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT9	GT9 lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); heptosyltransferase (EC 2.4.-.-).	GlycosylTransferases	carbon utilization	CAZY		TRUE
PL0	PL0 Polysaccharide lyases not yet assigned to a family.	Polysaccharide Lyases	carbon utilization	CAZY		TRUE
PL10	PL10 pectate lyase (EC 4.2.2.2)	Polysaccharide Lyases	carbon utilization	CAZY	Pectin Backbone Cleavage	TRUE
PL11	PL11 rhamnogalacturonan endolyase (EC 4.2.2.23); rhamnogalacturonan exolyase (EC 4.2.2.24)	Polysaccharide Lyases	carbon utilization	CAZY	Pectin Backbone Cleavage	TRUE
PL12	PL12 heparin-sulfate lyase (EC 4.2.2.8)	Polysaccharide Lyases	carbon utilization	CAZY	Sulf-Polysachharides Backbone Cleavage	TRUE
PL13	PL13 heparin lyase (EC 4.2.2.7)	Polysaccharide Lyases	carbon utilization	CAZY	Sulf-Polysachharides Backbone Cleavage	TRUE
PL14	PL14 alginate lyase (EC 4.2.2.3); exo-oligoalginate lyase (EC 4.2.2.26); beta-1,4-glucuronan lyase (EC 4.2.2.14)	Polysaccharide Lyases	carbon utilization	CAZY		TRUE
PL15	PL15 oligo-alginate lyase (EC 4.2.2.-); alginate lyase (EC 4.2.2.3)	Polysaccharide Lyases	carbon utilization	CAZY	Sulf-Polysachharides Backbone Cleavage, Sulf-Polysachharides Oligo Cleavage	TRUE
PL16	PL16 hyaluronan lyase (EC 4.2.2.1).	Polysaccharide Lyases	carbon utilization	CAZY		FALSE
PL17	PL17 alginate lyase (EC 4.2.2.3); oligoalginate lyase (EC 4.2.2.26)	Polysaccharide Lyases	carbon utilization	CAZY		TRUE
PL18	PL18 alginate lyase (EC 4.2.2.3); poly(alpha-L-guluronate) lyase / G-specific alginate lyase (EC 4.2.2.11); MG-specific alginate lyase (EC 4.2.2.-)	Polysaccharide Lyases	carbon utilization	CAZY		TRUE
PL19	PL19 Deleted: now family GH91	Polysaccharide Lyases	carbon utilization	CAZY		TRUE
PL1	PL1 pectate lyase (EC 4.2.2.2); exo-pectate lyase (EC 4.2.2.9); pectin lyase (EC 4.2.2.10).	Polysaccharide Lyases	carbon utilization	CAZY	Pectin Backbone Cleavage	TRUE
PL20	PL20 endo-beta-1,4-glucuronan lyase (EC 4.2.2.14)	Polysaccharide Lyases	carbon utilization	CAZY		TRUE
PL21	PL21 heparin lyase (EC 4.2.2.7); heparin-sulfate lyase (EC 4.2.2.8); acharan-sulfate lyase (EC 4.2.2.-)	Polysaccharide Lyases	carbon utilization	CAZY	Sulf-Polysachharides Backbone Cleavage, Sulf-Polysachharides Oligo Cleavage	TRUE
PL22	PL22 oligogalacturonate lyase / oligogalacturonide lyase (EC 4.2.2.6)	Polysaccharide Lyases	carbon utilization	CAZY	Pectin Backbone Cleavage	TRUE
PL23	PL23 chondroitin lyase (EC 4.2.2.-);	Polysaccharide Lyases	carbon utilization	CAZY	Sulf-Polysachharides Oligo Cleavage	TRUE
PL24	PL24 ulvan lyase (EC 4.2.2.-).	Polysaccharide Lyases	carbon utilization	CAZY	Sulf-Polysachharides Oligo Cleavage, Rhamnose Oligo cleavage	TRUE
PL25	PL25 ulvan lyase (EC 4.2.2.-).	Polysaccharide Lyases	carbon utilization	CAZY	Sulf-Polysachharides Oligo Cleavage, Rhamnose Oligo cleavage	TRUE
PL26	PL26 rhamnogalacturonan exolyase (EC 4.2.2.24).	Polysaccharide Lyases	carbon utilization	CAZY	Pectin Backbone Cleavage	TRUE
PL27	PL27 L-rhamnose-alpha-1,4-D-glucuronate lyase (EC 4.2.2.-)	Polysaccharide Lyases	carbon utilization	CAZY	Rhamnose Oligo cleavage	TRUE
PL28	PL28 ulvan lyase (EC 4.2.2.-)	Polysaccharide Lyases	carbon utilization	CAZY	Rhamnose Oligo cleavage	TRUE
PL29	PL29 hyaluronate lyase (EC 4.2.2.1); chondroitin-sulfate ABC endolyase (EC 4.2.2.20); dermatan sulfate lyase (4.2.2.-); dermatan sulfate lyase (EC 4.2.2.-)	Polysaccharide Lyases	carbon utilization	CAZY	Sulf-Polysachharides Backbone Cleavage	TRUE
PL2	PL2 pectate lyase (EC 4.2.2.2); exo-polygalacturonate lyase (EC 4.2.2.9).	Polysaccharide Lyases	carbon utilization	CAZY	Pectin Backbone Cleavage	TRUE
PL30	PL30 hyaluronate lyase (EC 4.2.2.1)	Polysaccharide Lyases	carbon utilization	CAZY	Sulf-Polysachharides Backbone Cleavage	TRUE
PL31	PL31 endo-beta-1,4-glucuronan lyase (EC 4.2.2.14)	Polysaccharide Lyases	carbon utilization	CAZY		TRUE
PL32	PL32 poly(beta-mannuronate) lyase / M-specific alginate lyase (EC 4.2.2.3)	Polysaccharide Lyases	carbon utilization	CAZY		TRUE
PL33	PL33 hyaluronate lyase (EC 4.2.2.1); gellan lyase (EC 4.2.2.25); chondroitin sulfate lyase (EC 4.2.2.20)	Polysaccharide Lyases	carbon utilization	CAZY	Sulf-Polysachharides Backbone Cleavage	TRUE
PL34	PL34 alginate lyase (EC 4.2.2.-)	Polysaccharide Lyases	carbon utilization	CAZY		TRUE
PL35	PL35 chondroitin lyase / chondroitinase (EC 4.2.2.-); chondroitin AC lyase (EC 4.2.2.5)	Polysaccharide Lyases	carbon utilization	CAZY		TRUE
PL36	PL36 poly(beta-mannuronate) lyase / M-specific alginate lyase (EC 4.2.2.3)	Polysaccharide Lyases	carbon utilization	CAZY		TRUE
PL37	PL37 chondroitin-sulfate ABC endolyase (EC 4.2.2.20); heparin-sulfate lyase / heparin lyase III (EC 4.2.2.8); ulvan lyase (EC 4.2.2.-)	Polysaccharide Lyases	carbon utilization	CAZY	Sulf-Polysachharides Backbone Cleavage	TRUE
PL3	PL3 pectate lyase (EC 4.2.2.2).	Polysaccharide Lyases	carbon utilization	CAZY	Pectin Backbone Cleavage	TRUE
PL4	PL4 rhamnogalacturonan endolyase (EC 4.2.2.23).	Polysaccharide Lyases	carbon utilization	CAZY	Pectin Backbone Cleavage	TRUE
PL5	PL5 alginate lyase (EC 4.2.2.3).	Polysaccharide Lyases	carbon utilization	CAZY		TRUE
PL6	PL6 alginate lyase (EC 4.2.2.3); chondroitinase B (EC 4.2.2.19); MG-specific alginate lyase (EC 4.2.2.-); poly(alpha-L-guluronate) lyase / G-specific alginate lyase (EC 4.2.2.11);	Polysaccharide Lyases	carbon utilization	CAZY	Sulf-Polysachharides Backbone Cleavage, Sulf-Polysachharides Oligo Cleavage	TRUE
PL7	PL7 poly(beta-mannuronate) lyase / M-specific alginate lyase (EC 4.2.2.3); alpha-L-guluronate lyase / G-specific alginate lyase (EC 4.2.2.11); poly-(MG)-lyase / MG-specific alginate lyase (EC 4.2.2.-); endo-beta-1,4-glucuronan lyase (EC 4.2.2.14)	Polysaccharide Lyases	carbon utilization	CAZY		TRUE
PL8	PL8 hyaluronate lyase (EC 4.2.2.1); chondroitin AC lyase (EC 4.2.2.5); xanthan lyase (EC 4.2.2.12); chondroitin ABC lyase (EC 4.2.2.20)	Polysaccharide Lyases	carbon utilization	CAZY	Sulf-Polysachharides Backbone Cleavage	TRUE
PL9	PL9 pectate lyase (EC 4.2.2.2); exopolygalacturonate lyase (EC 4.2.2.9); thiopeptidoglycan lyase (EC 4.2.2.-).	Polysaccharide Lyases	carbon utilization	CAZY	Pectin Backbone Cleavage	FALSE
K05810	polyphenol oxidase	polyphenols	carbon utilization		Polyphenolics Cleavage	TRUE
K00422	polyphenol oxidase	polyphenols	carbon utilization		Polyphenolics Cleavage	TRUE
K05909	polyphenol oxidase	polyphenols	carbon utilization		Polyphenolics Cleavage	TRUE
K01812	glucuronate isomerase	Pentose and glucuronate interconversions	carbon utilization	sugar utilization (woodcroft)	galacturonic acid degradation	TRUE
K00041	tagaturonate reductase	Pentose and glucuronate interconversions	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	galacturonic acid degradation	TRUE
K01685	altronate hydrolase	Pentose and glucuronate interconversions	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	galacturonic acid degradation	TRUE
K16849	altronate dehydratase small subunit	Pentose and glucuronate interconversions	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	galacturonic acid degradation	TRUE
K16850	altronate dehydratase large subunit	Pentose and glucuronate interconversions	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	galacturonic acid degradation	TRUE
K00874	2-dehydro-3-deoxygluconokinase	Pentose and glucuronate interconversions	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	galacturonic acid degradation	TRUE
K01625	2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase	Pentose and glucuronate interconversions	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	galacturonic acid degradation	TRUE
K01785	aldose 1-epimerase	Galactose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	galactose degradation	TRUE
K00849	galactokinase	Galactose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	galactose degradation	TRUE
K00965	UDPglucose--hexose-1-phosphate uridylyltransferase	Galactose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	galactose degradation	TRUE
K01784	UDP-glucose 4-epimerase	Galactose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	galactose degradation	TRUE
K01190	beta-galactosidase	Galactose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	lactose degradation	TRUE
K12111	evolved beta-galactosidase subunit alpha	Galactose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	lactose degradation	TRUE
K12112	evolved beta-galactosidase subunit beta	Galactose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	lactose degradation	TRUE
K12309	beta-galactosidase	Galactose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	lactose degradation	TRUE
K01203	sucrase-isomaltase	Starch and sucrose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	sucrose degradation	TRUE
K01193	beta-fructofuranosidase	Starch and sucrose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	sucrose degradation	TRUE
K12047	maltase-glucoamylase	Starch and sucrose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	sucrose degradation	TRUE
K01187	alpha-glucosidase	Starch and sucrose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	sucrose degradation	TRUE
K12316	lysosomal alpha-glucosidase	Starch and sucrose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	sucrose degradation	TRUE
K12317	neutral alpha-glucosidase C	Starch and sucrose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	sucrose degradation	TRUE
K15922	sulfoquinovosidase	Starch and sucrose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	sucrose degradation	TRUE
K00690	sucrose phosphorylase	Starch and sucrose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	sucrose degradation	TRUE
K00847	fructokinase	Fructose and mannose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	fructose degradation	TRUE
K00844	hexokinase	Fructose and mannose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	fructose degradation	TRUE
K00844	hexokinase	Fructose and mannose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	mannose degradation	TRUE
K02793	mannose PTS system EIIA component	Fructose and mannose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	mannose degradation	TRUE
K02794	mannose PTS system EIIAB component	Fructose and mannose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	mannose degradation	TRUE
K02795	mannose PTS system EIIC component	Fructose and mannose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	mannose degradation	TRUE
K02796	mannose PTS system EIID component	Fructose and mannose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	mannose degradation	TRUE
K01809	mannose-6-phosphate isomerase	Fructose and mannose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	mannose degradation	TRUE
K01818	L-fucose/D-arabinose isomerase	Fructose and mannose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	fucose degradation	TRUE
K00879	L-fuculokinase	Fructose and mannose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	fucose degradation	TRUE
K01628	L-fuculose-phosphate aldolase	Fructose and mannose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	fucose degradation	TRUE
K01805	xylose isomerase	Fructose and mannose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	xylose degradation (isomerase pathway)	TRUE
K00854	xylulokinase	Fructose and mannose metabolism	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	xylose degradation (isomerase pathway)	TRUE
K17743	D-xylose reductase	Pentose and glucuronate interconversions	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	xylose degradation (oxidoreductase pathway)	TRUE
K00011	aldehyde reductase	Pentose and glucuronate interconversions	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	xylose degradation (oxidoreductase pathway)	TRUE
K05351	D-xylulose reductase	Pentose and glucuronate interconversions	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	xylose degradation (oxidoreductase pathway)	TRUE
K00008	L-iditol 2-dehydrogenase	Pentose and glucuronate interconversions	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	xylose degradation (oxidoreductase pathway)	TRUE
K00854	xylulokinase	Pentose and glucuronate interconversions	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	xylose degradation (oxidoreductase pathway)	TRUE
K14275	D-xylonate dehydratase	Pentose and glucuronate interconversions	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	xylose degradation (xylonate hydratase pathway)	TRUE
K00078	dihydrodiol dehydrogenase / D-xylose 1-dehydrogenase (NADP)	Pentose and glucuronate interconversions	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	xylose degradation (weimburg/dahms)	TRUE
K14273	D-xylose 1-dehydrogenase (NADP+)	Pentose and glucuronate interconversions	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	xylose degradation (weimburg/dahms)	TRUE
K14274	xylono-1,5-lactonase	Pentose and glucuronate interconversions	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	xylose degradation (weimburg/dahms)	TRUE
K14275	D-xylonate dehydratase	Pentose and glucuronate interconversions	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	xylose degradation (weimburg/dahms)	TRUE
